ROWNUM;VEHICLE_NUM;FULL_NAME;BLANK_NUM;VEHICLE_BRAND_MODEL;INN;OGRN;
21647;"К491РО62";"ЗУЙКО ДМИТРИЙ АЛЕКСАНДРОВИЧ";"МСК 028645";"KIA RIO";"773121446543";"312774615601295";
21648;"О862КК197";"ООО Авторан-М";"МСК 028648";"HYUNDAI IX 35 2.0GLSMT";"7705942645";"1117746148420";
21649;"В670ТК197";"ООО Доверие МСК";"МСК 028652";"HYUNDAI ACCENT";"7724857191";"1127747236627";
21650;"М240ХН197";"БАТАЛИН ОЛЕГ ЯРОСЛАВОВИЧ";"МСК 028660";"KIAED CEED";"771990537540";"313774604500511";
21651;"У459НХ197";"ООО Дафф";"МСК 028662";"Renault Logan";"7743870575";"1127747167481";
21652;"А329УА197";"Свирин Константин Викторович";"МСК 028672";"Ford Focus";"771521365969";"313774604400151";
21653;"В182ОА77";"Меликян Арсен Степанович";"МСК 028667";"Chevrolet Klan (J200/Lacetti)";"772704783700";"312774616501003";
21654;"Н292ВР199";"ООО СИРИУС";"МСК 028668";"Toyota Avensis";"772401001";"1117746743113";
21655;"А399ТУ197";"БЕЛЯЕВ АЛЕКСАНДР ГЕОРГИЕВИЧ";"МСК 028674";"AUDI A8";"771471413043";"311774634101052";
21656;"Т879КС197";"КИЛИМНИК ДМИТРИЙ АНАТОЛЬЕВИЧ";"МСК 028675";"HYUNDAI SOLARIS 1.6GIAT";"773172510405";"309774616100441";
21657;"М821АВ77";"ООО Ритм жизни";"Неопределено";"Ford Focus";"7714636130";"1067746273198";
21658;"У473РО197";"НИКОЛАЕВ АЛЕКСЕЙ НИКОЛАЕВИЧ";"МСК 028687";"CITROEN BERLINGO";"773717838395";"413774603805713";
21659;"К628ММ77";"ДАВТЯН АРМЕН ВОЛОДЯН";"МСК 028688";"FORD FOCUS";"522880355220";"308522812100025";
21660;"А011МС77";"ООО ФТ АВТО";"МСК 028692";"PEUGEOT PARTNER";"7725773988";"1127747129817";
21661;"О451НМ77";"МАКЕЕВ АЛЕКСЕЙ АЛЕКСАНДРОВИЧ";"МСК 028701";"SKODA OCTAVIA";"772504885409";"313774605000320";
21662;"Н464НЕ77";"ГУНДЖУА МУРТАЗИ ГЕРМАНОВИЧ";"МСК 028700";"NISSAN TEANA";"771506097761";"311774611000679";
21663;"С128КС57";"МАМИЕВ АСКЕР ГАЙТАРАН ОГЛЫ";"МСК 028708";"FORD FOCUS";"570401501595";"312574433300015";
21664;"Т884ОУ197";"КАЛЯГИН ВЛАДИМИР ВЛАДИМИРОВИЧ";"МСК 028711";"SKODA OCTAVIA";"771976474249";"312774625801258";
21665;"М088УТ197";"ООО ПРЕСТИЖ";"МСК 028723";"HYUNDAI IX 35 2.0GLAT";"7721773257";"1127747081659";
21666;"Е653УХ190";"ООО ПРЕСТИЖ";"МСК 028725";"VAZ 21150";"7721773257";"1127747081659";
21667;"К084ТЕ197";"ШАНАЕВ АЛЕКСАНДР АЛЕКСЕЕВИЧ";"МСК 028730";"FORD FOCUS";"773105421848";"308770000132731";
21668;"Т697СР199";"Косенко Алексей Кириллович";"МСК 028737";"Renault Scenic";"771580947510";"313774604900219";
21669;"Т097НХ190";"Абринова Салима Токтоматовна";"МСК 028744";"Chevrolet Cruze";"773475591450";"312774628300141";
21670;"Т132СЕ77";"ООО Ю.С.Групп";"МСК 028743";"Ford Mondeo";"7730677768";"1127747242920";
21671;"О911НР77";"Кудряшов Антон Андреевич";"МСК 028746";"Nissan Tiida 1.6ELEGANCE";"772403405832";"313774604400771";
21672;"Р078ХО190";"ИВАНКОВА МАРИНА НИКОЛАЕВНА";"МСК 028755";"DAEWOO MATIZ";"771378922529";"310774614500264";
21673;"О159ХО190";"ИВАНКОВА МАРИНА НИКОЛАЕВНА";"МСК 028756";"OPEL ASTRA";"771378922529";"310774614500264";
21674;"М340НК197";"РОМАНОВ ПАВЕЛ ЮРЬЕВИЧ";"МСК 028762";"FORD FOCUS";"771707665125";"313774605000513";
21675;"Н164ЕР97";"ООО Октава";"МСК";"FORD FOCUS";"7730653252";"1117746828176";
21676;"Р461ЕР77";"ООО Бретон";"МСК 028765";"Chevrolet Lacetti KLANJ200";"7728725340";"1107746066493";
21677;"О802ОМ77";"ООО Бретон";"МСК 028767";"Chevrolet Lacetti KLANJ200";"7728725340";"1107746066493";
21678;"Р210ЕР77";"ООО Бретон";"МСК 028768";"Chevrolet Lacetti KLANJ200";"7728725340";"1107746066493";
21679;"Р205ЕР77";"ООО Бретон";"МСК 028770";"Chevrolet Lacetti KLANJ200";"7728725340";"1107746066493";
21680;"Т598КТ190";"ООО Новый Город";"МСК 028782";"Hyundai Accent";"7733811789";"1127746619560";
21681;"М820ХУ197";"ООО Новый Город";"МСК 028783";"Hyundai SOLARIS";"7733811789";"1127746619560";
21682;"Х825УК197";"ООО Новый Город";"МСК 028786";"Kia Rio";"7733811789";"1127746619560";
21683;"Х822УК197";"ООО Новый Город";"МСК 028788";"Kia Rio";"7733811789";"1127746619560";
21684;"Х821УК197";"ООО Новый Город";"МСК 028791";"Kia Rio";"7733811789";"1127746619560";
21685;"М322УС197";"Малышев Михаил Юрьевич";"МСК 028795";"Hyundai solaris";"773309233257";"311774636300087";
21686;"Е751НО77";"ООО Сателлит-С";"МСК 028798";"FAW BESTURN B-50";"7709507153";"1037739882025";
21687;"К598СО197";"ЗУЕВА ОКСАНА ИВАНОВНА";"МСК 028803";"NISSAN TIIDA";"772707348992";"312774617201053";
21688;"М728УХ46";"МНЕЯН АЛЕКС АЛЕКСАНОВИЧ";"МСК 028804";"RENAULT 19";"462005404264";"311462032700099";
21689;"М076НТ150";"ООО ПРЕСТИЖ";"МСК 028809";"NISSAN-X-TRAIL 2.0SPORT";"7721773257";"1127747081659";
21690;"В408СР21";"ЭРИВАНОВ ВИКТОР НИКОЛАЕВИЧ";"МСК 028815";"RENAULT LOGAN (SR)";"210302674223";"308213221700012";
21691;"А538ХУ197";"ООО Восток-Инвест";"МСК 028817";"Mercedes-Benz S 500 4MATIC";"7710883191";"1117746103078";
21692;"С343ОВ197";"ООО Восток-Инвест";"МСК 028819";"Mercedes-Benz S 350";"7710883191";"1117746103078";
21693;"Е668НО77";"ООО ФАРМТЕХ";"МСК 028825";"CHEVROLET KLAN J200/LACETTI";"7703752078";"1117746720630";
21694;"К338ТУ197";"ООО ФАРМТЕХ";"МСК 028827";"MERCEDES-BENZ ML350";"7703752078";"1117746720630";
21695;"Т307СК77";"ООО Золотой Гусь";"МСК 028830";"KIA RIO";"7708767053";"1127746576143";
21696;"Т580СК77";"ООО Золотой Гусь";"МСК 028832";"KIA RIO";"7708767053";"1127746576143";
21697;"Т579СК77";"ООО Золотой Гусь";"МСК 028835";"KIA RIO";"7708767053";"1127746576143";
21698;"Т577СК77";"ООО Золотой Гусь";"МСК 028838";"KIA RIO";"7708767053";"1127746576143";
21699;"Т573СК77";"ООО Золотой Гусь";"МСК 028840";"KIA RIO";"7708767053";"1127746576143";
21700;"Т322СК77";"ООО Золотой Гусь";"МСК 028843";"KIA RIO";"7708767053";"1127746576143";
21701;"Т566СК77";"ООО Золотой Гусь";"МСК 028845";"KIA RIO";"7708767053";"1127746576143";
21702;"Т319СК77";"ООО Золотой Гусь";"МСК 028848";"KIA RIO";"7708767053";"1127746576143";
21703;"Т325СК77";"ООО Золотой Гусь";"МСК 028850";"KIA RIO";"7708767053";"1127746576143";
21704;"Т031СК77";"ООО Золотой Гусь";"МСК 028854";"KIA RIO";"7708767053";"1127746576143";
21705;"В373НМ77";"ЦУЦУНАВА ВАХТАНГ МУХАМЕДОВИЧ";"МСК 028855";"SKODA OCTAVIA";"771602821105";"313774604201555";
21706;"К751НО77";"ООО ГорТранс";"МСК 028860";"RENAULT LOGAN";"7704784964";"1117746477551";
21707;"К853НО77";"ООО ГорТранс";"МСК 028865";"RENAULT LOGAN";"7704784964";"1117746477551";
21708;"К875НО77";"ООО ГорТранс";"МСК 028867";"RENAULT LOGAN";"7704784964";"1117746477551";
21709;"К876НО77";"ООО ГорТранс";"МСК 028868";"RENAULT LOGAN";"7704784964";"1117746477551";
21710;"К883НО77";"ООО ГорТранс";"МСК 028870";"RENAULT LOGAN";"7704784964";"1117746477551";
21711;"О277ХУ190";"ООО СтатТрейдГруп";"МСК 028874";"Nissan Teana";"7743743640";"1097746295415";
21712;"У800ОС197";"ООО СтатТрейдГруп";"МСК 028875";"Toyota Corolla";"7743743640";"1097746295415";
21713;"Х711СУ190";"ООО СтатТрейдГруп";"МСК 028881";"Hyundai Solaris";"7743743640";"1097746295415";
21714;"Х590ТС77";"ООО А.С.Альянс";"МСК 028895";"CHEVROLET KLAN J200/LACETTI";"7743864966";"1127746772295";
21715;"Е433ОЕ197";"ГРЯНКО АНДРЕЙ АНАТОЛЬЕВИЧ";"МСК 028897";"KIA ED CID";"772160783420";"311774610500298";
21716;"А788МК199";"ООО К-Лайн";"МСК 028900";"MAZDA MPV";"7735530166";"5077746786519";
21717;"Х404ТТ197";"КАРАСЕВ ПАВЕЛ АЛЕКСЕЕВИЧ";"МСК 028905";"HYUNDAI SOLARIS";"772855021782";"313774605200910";
21718;"Т691КУ197";"ХОХЛОВ ВЯЧЕСЛАВ МИХАЙЛОВИЧ";"МСК 028910";"FORD FOCUS";"772452970280";"313774605201076";
21719;"Х997ХТ197";"ООО Дафф";"МСК 028913";"Kia Rio";"7743870575";"1127747167481";
21720;"Н221ВХ197";"Гончаров Андрей Владимирович";"МСК 028938";"Kia Rio";"771909119760";"312774619800533";
21721;"Х384ОА197";"ЧИЖОВ ВИТАЛИЙ ВАСИЛЬЕВИЧ";"МСК 028924";"VOLVO V50";"773770456909";"312774627701231";
21722;"К254УН197";"ООО К вам такси";"МСК 028925";"KIA ED CEED";"7733818470";"1127747040190";
21723;"А590ВМ77";"АРУТЮНЯН АРТЕМ МАНУКОВИЧ";"МСК 028933";"CHEVROLET CRUZE KL1J";"771878319781";"313774605300456";
21724;"Х113КУ197";"АЗАРЯН АРТУР ГРИГОРЬЕВИЧ";"МСК 028934";"MAZDA 6";"771672148966";"313774603101692";
21725;"Н427СК31";"АБАКУМОВ РОМАН ГЕННАДЬЕВИЧ";"МСК 028940";"VOLKSWAGEN POLO";"312825496300";"310312807100065";
21726;"Н389КМ77";"ООО Ритм жизни";"МСК 028959";"Renault Logan";"7714636130";"1067746273198";
21727;"У304УС190";"АТАНЕСЯН ВАДИМ АРТУРОВИЧ";"МСК 028960";"FORD FOCUS";"463241177030";"312784733100029";
21728;"С153ВЕ34";"РОЖКОВ ВЛАДИМИР МИХАЙЛОВИЧ";"МСК 028963";"SKODA OCTAVIA";"343555336864";"311343531400136";
21729;"М152НУ34";"РОЖКОВ ВЛАДИМИР МИХАЙЛОВИЧ";"МСК 028964";"RENAULT LOGAN";"343555336864";"311343531400136";
21730;"С122ТН197";"БУДУ ЮРИЙ ВАСИЛЬЕВИЧ";"МСК 028965";"HYUNDAI GRAND STAREX";"400903923628";"313774603801144";
21731;"Р052УВ190";"ООО ПРЕСТИЖ";"МСК 028970";"HYUNDAI SOLARIS";"7721773257";"1127747081659";
21732;"У299МТ199";"Тагирова Татьяна Ильясовна";"МСК 028983";"NISSAN QASHQAI 2.0TEKNA PACK";"301610112033";"310774632001462";
21733;"В148СС77";"ООО ТАКСИ-М";"МСК 028984";"SKODA OCTAVIA";"7723820150";"1117746960495";
21734;"Н234КМ77";"ООО ЭКСПРЕСС ВОЯЖ";"МСК 028988";"Hyundai Solaris";"7731438184";"1127747248716";
21735;"Н009КМ77";"ООО ЭКСПРЕСС ВОЯЖ";"МСК 028989";"Hyundai Solaris";"7731438184";"1127747248716";
21736;"Н944ХВ197";"КОСАРЕВ ДМИТРИЙ АЛЕКСАНДРОВИЧ";"МСК021653";"TOYOTA CAMRY";"772489577870";"312774615901012";
21737;"К802ХУ197";"ООО Матрикс";"МСК021642";"MERCEDES-BENZ E200";"7717611969";"1087746227040";
21738;"К821ХУ197";"ООО Матрикс";"МСК021647";"MERCEDES-BENZ E200";"7717611969";"1087746227040";
21739;"С317ХТ197";"ООО Мульти- Мотор";"МСК021654";"RENAULT LOGAN";"7731654957";"1107746649240";
21740;"С928ХР197";"ООО Главпрокат";"МСК 021676";"FORD FOCUS";"7724799172";"1117746592094";
21741;"С513ХР197";"ООО Главпрокат";"МСК 021684";"FORD MONDEO";"7724799172";"1117746592094";
21742;"С395ХХ197";"ООО Ритм жизни";"МСК 021689";"FORD FOCUS";"7714636130";"1067746273198";
21743;"А273РА69";"МАГЕРРАМОВ АЛИКРАМ АЛАДДИН ОГЛЫ";"МСК 021705";"CHEVROLET KLAN (J200/CHEVROLET)";"693701045383";"311691415900012";
21744;"Р287УО197";"ГАЛИМОВ РУСТАМ АБДЛАХАТОВИЧ";"МСК 021711";"RENAULT MEGANE GRANDTOUR";"773303472308";"309774603700911";
21745;"Н299ОС197";"САПЕГИН ВЛАДИМИР АЛЕКСАНДРОВИЧ";"МСК 021723";"CHEVROLET LACETTI";"772022408915";"308774623900038";
21746;"Р243КР197";"ДЖЕТЕНОВ НИКОЛАЙ ТЛЕПОВИЧ";"МСК021741";"OPEL VECTRA KAPABAH";"774385058383";"307770000286030";
21747;"В531ХЕ197";"ГУЛЕВИЧ ЭММА ВИКТОРОВНА";"МСК021762";"VOLKSWAGEN PASSAT";"771365147551";"312774618501020";
21748;"С049ХО197";"ЯКУШИН АЛЕКСЕЙ ВЛАДИМИРОВИЧ";"МСК 021768";"TOYOTA CAMRY";"504601033996";"312774626900212";
21749;"К135ХХ197";"Ломакин Сергей Геннадьевич";"МСК021775";"Renault SR";"504602093638";"312774626201191";
21750;"Е887НМ197";"ТЮРИНА ОЛЬГА СЕРГЕЕВНА";"МСК021786";"CHEVROLET KLAN J200";"560710622921";"310774609601281";
21751;"О258ХЕ197";"АБСАМАТОВ АЗИЗБЕК САИДАХМАТОВИЧ";"МСК021794";"DAEWOO NEXIA";"773365250633";"312774627100650";
21752;"Т170УХ197";"КУЛИКОВ ИГОРЬ ВЛАДИМИРОВИЧ";"МСК 021798";"FORD FOCUS";"773505034561";"312774625400090";
21753;"Н536ХС197";"СУХАРЕВ ПАВЕЛ ПЕТРОВИЧ";"МСК 021806";"VOLKSWAGEN POLO";"770201019742";"310774623800248";
21754;"К596ХК197";"БАЛАБАН МИХАИЛ ИВАНОВИЧ";"МСК021816";"HYUNDAI ELANTRA 1.6GLSMT";"461001282581";"312462302400010";
21755;"Е293ХХ197";"ООО Ритм жизни";"МСК021824";"RENAULT LOGAN";"7714636130";"1067746273198";
21756;"О918ХН197";"АНИКЕЕВ АНДРЕЙ ГЕННАДЬЕВИЧ";"МСК021836";"CHEVROLET CRUZE";"772771976360";"312774627600470";
21757;"Е711УН197";"Насибуллин Марат Алимжанович";"МСК021854";"Toyota Corolla";"771504499634";"312774627601250";
21758;"М103ХО197";"ГАЛЬЯНОВ СЕРГЕЙ ПАВЛОВИЧ";"МСК021873";"CHEVROLET AVEO KL1T";"772828639481";"312774627101422";
21759;"А077ВЕ197";"ООО Возрождение";"МСК 021885";"BMW X5";"7721596657";"1077759573066";
21760;"В404РН21";"МАРКОВ ВЕНИАМИН АЛЕКСЕЕВИЧ";"МСК021893";"CHEVROLET KLAN (J200/CHEVROLET)";"210201532180";"311213318500024";
21761;"Т893ОН177";"СКВОРЦОВ ПАВЕЛ СЕРГЕЕВИЧ";"МСК021907";"FORD ФОКУС C-MAX";"772025282883";"312774627701283";
21762;"Е436ХХ197";"ООО Кортеж-Авто";"МСК 021958";"HYUNDAI SOLARIS";"7733554370";"1057748746439";
21763;"У915ХМ197";"ООО Кортеж-Авто";"МСК 021917";"HYUNDAI SOLARIS";"7733554370";"1057748746439";
21764;"У907ХМ197";"ООО Кортеж-Авто";"МСК 021922";"HYUNDAI SOLARIS";"7733554370";"1057748746439";
21765;"Е168ХХ197";"ООО Кортеж-Авто";"МСК 021927";"HYUNDAI SOLARIS";"7733554370";"1057748746439";
21766;"Е207ХХ197";"ООО Кортеж-Авто";"МСК 021932";"HYUNDAI SOLARIS";"7733554370";"1057748746439";
21767;"Е309ХХ197";"ООО Кортеж-Авто";"МСК 021937";"HYUNDAI SOLARIS";"7733554370";"1057748746439";
21768;"Е154ХХ197";"ООО Кортеж-Авто";"МСК 021942";"HYUNDAI SOLARIS";"7733554370";"1057748746439";
21769;"Е227ХХ197";"ООО Кортеж-Авто";"МСК 021947";"HYUNDAI SOLARIS";"7733554370";"1057748746439";
21770;"Е126ХХ197";"ООО Кортеж-Авто";"МСК 021952";"HYUNDAI SOLARIS";"7733554370";"1057748746439";
21771;"Е095ХХ197";"ООО Кортеж-Авто";"МСК 021957";"HYUNDAI SOLARIS";"7733554370";"1057748746439";
21772;"О622НР197";"МАМОНОВ АНДРЕЙ ВАЛЕНТИНОВИЧ";"МСК 021991";"LADA 211540";"772003318575";"304770000006779";
21773;"С685ХХ197";"ООО Третий Элемент";"МСК022020";"Renault FLUENCE";"7726557161";"1067761452692";
21774;"С687ХХ197";"ООО Третий Элемент";"МСК022025";"Renault FLUENCE";"7726557161";"1067761452692";
21775;"С696ХХ197";"ООО Третий Элемент";"МСК022030";"Renault FLUENCE";"7726557161";"1067761452692";
21776;"С682ХХ197";"ООО Третий Элемент";"МСК022035";"Renault FLUENCE";"7726557161";"1067761452692";
21777;"К482ХО197";"ООО МС-ГРУПП";"МСК 022040";"CHEVROLET CRUZE";"7715876575";"1117746581512";
21778;"К291ХО197";"ООО ГорТранс";"МСК 022045";"RENAULT LOGAN";"7704784964";"1117746477551";
21779;"С611ХХ197";"ООО Евротранссервис";"МСК022075";"RENAULT FLUENCE";"7726527583";"1057748223653";
21780;"Е260ХХ197";"ООО Ритм жизни";"МСК 022079";"FORD FOCUS";"7714636130";"1067746273198";
21781;"А166НО199";"ООО Славтранс";"МСК 022088";"GAZ 310221";"7720522525";"1057746351959";
21782;"О906СР197";"ГРОБОВЕНКО ДМИТРИЙ ВЛАДИМИРОВИЧ";"МСК 022093";"OPEL ASTRA";"771900142148";"311774629400066";
21783;"А561ХР197";"ПЕТРОВ АНДРЕЙ ЕВГЕНЬЕВИЧ";"МСК 022101";"SKODA OCTAVIA";"772341208542";"312774618500741";
21784;"М322НР197";"КАНДЕЛАКИ НУГЗАР ИЛЬИЧ";"МСК 022108";"HONDA CIVIC";"505300409887";"312774627200719";
21785;"Т519УК177";"МИРОНЕНКО ВАЛЕРИЙ НИКОЛАЕВИЧ";"МСК 022123";"MERCEDES BENZ S500 L";"772740066508";"310774631901447";
21786;"Н438ХС197";"ООО Вижин-Т";"МСК 022128";"SKODA OCTAVIA";"7723776849";"1107746911667";
21787;"А610РА197";"Кургачев Павел Александрович";"МСК 022134";"Ford Focus";"773670173103";"312774628400672";
21788;"Т497УР197";"ШЕПИЛОВ ДМИТРИЙ ИВАНОВИЧ";"МСК 022153";"NISSAN X-TRAIL 2.0SE";"771900604360";"304770001349234";
21789;"Р390ХР197";"НИКИШИН АНАТОЛИЙ БОРИСОВИЧ";"МСК 022181";"CHEVROLET ORLANDO";"772857388899";"311774634000614";
21790;"К703НР197";"БОГАЧЕВ АЛЕКСАНДР АНАТОЛЬЕВИЧ";"МСК022189";"KIA ED (CEE`D)";"772773624885";"312774628200765";
21791;"А206ХР197";"ГУЛЮКИН АЛЕКСАНДР АЛЕКСЕЕВИЧ";"МСК 022197";"RENAULT SR";"772501370835";"312774627200761";
21792;"Р567УВ197";"ГОЛУБЕВ АЛЕКСЕЙ АЛЕКСАНДРОВИЧ";"МСК022205";"KIA RIO";"772023279839";"312774627200534";
21793;"Р485ХУ197";"ООО АРПАКО";"МСК022210";"Chevrolet Cruze KL1J";"7716213500";"1027700402730";
21794;"Р509ХУ197";"ООО АРПАКО";"МСК022215";"Chevrolet Cruze";"7716213500";"1027700402730";
21795;"С367ХС197";"ООО Транспортная компания Командир";"МСК022224";"Mercedes-Benz E 200";"7730640126";"1117746173962";
21796;"Т766СЕ77";"ООО Транспортная компания Командир";"МСК 027275";"Mercedes-Benz E 200";"7730640126";"1117746173962";
21797;"А081ЕУ60";"ДАВОЯН АРМЕН АРАМИКОВИЧ";"МСК 022234";"NISSAN TEANA";"602401112174";"311600918500021";
21798;"А940ОА197";"СВИРСКИЙ ИГОРЬ СЕМЕНОВИЧ";"МСК022259";"CITROEN C4 PICASSO";"770500031498";"304770000138967";
